fecha,procedencia,personas
2025-01-03,R. Checa,9
2025-01-03,R. Eslovaca,0
2025-01-03,Residente,13
2025-01-03,Oceanía,0
2025-01-03,Italia,11
2025-01-04,R. Eslovaca,1
2025-01-04,Estonia-Letonia-Lituania,22
2025-01-04,Asia y Oriente Próx.,0
2025-01-04,Gran Bretaña,5
2025-01-04,América del Sur,0
2025-01-04,España,15
2025-01-04,Residente,13
2025-01-04,Rusia,1
2025-01-04,Austria,2
2025-01-04,R. Checa,4
2025-01-04,Europa,58
2025-01-04,África,0
2025-01-04,Francia,1
2025-01-04,Polonia,40
2025-01-04,Oceanía,0
2025-01-04,Alemania,53
2025-01-04,América del Norte,6
2025-01-04,Italia,7
2025-01-05,España,7
2025-01-05,Europa,22
2025-01-05,Austria,6
2025-01-05,América del Norte,8
2025-01-05,Residente,9
2025-01-05,R. Checa,7
2025-01-05,Gran Bretaña,2
2025-01-05,Alemania,70
2025-01-05,Oceanía,0
2025-01-05,Francia,4
2025-01-05,África,0
2025-01-05,América del Sur,0
2025-01-05,Italia,34
2025-01-05,R. Eslovaca,3
2025-01-05,Estonia-Letonia-Lituania,11
2025-01-05,Rusia,0
2025-01-05,Polonia,60
2025-01-05,Asia y Oriente Próx.,0
2025-01-10,Residente,16
2025-01-10,Francia,12
2025-01-10,América del Norte,9
2025-01-10,Asia y Oriente Próx.,0
2025-01-10,África,0
2025-01-10,Polonia,46
2025-01-10,Italia,2
2025-01-10,Europa,47
2025-01-10,Estonia-Letonia-Lituania,9
2025-01-10,América del Sur,0
2025-01-10,Gran Bretaña,2
2025-01-10,Rusia,2
2025-01-10,Oceanía,1
2025-01-10,R. Checa,1
2025-01-10,R. Eslovaca,3
2025-01-10,Alemania,48
2025-01-10,España,9
2025-01-10,Austria,6
2025-01-11,África,0
2025-01-11,R. Checa,2
2025-01-11,Francia,2
2025-01-11,Alemania,33
2025-01-11,Rusia,0
2025-01-11,Italia,2
2025-01-11,España,22
2025-01-11,Residente,21
2025-01-11,América del Norte,4
2025-01-11,Asia y Oriente Próx.,3
2025-01-11,Estonia-Letonia-Lituania,15
2025-01-11,Polonia,55
2025-01-11,Europa,31
2025-01-11,América del Sur,0
2025-01-11,Austria,7
2025-01-11,Gran Bretaña,2
2025-01-11,Oceanía,0
2025-01-11,R. Eslovaca,0
2025-01-12,Alemania,25
2025-01-12,Estonia-Letonia-Lituania,7
2025-01-12,Asia y Oriente Próx.,0
2025-01-12,Oceanía,0
2025-01-12,África,0
2025-01-12,América del Sur,0
2025-01-12,Rusia,0
2025-01-12,España,12
2025-01-12,Residente,46
2025-01-12,Europa,31
2025-01-12,Gran Bretaña,6
2025-01-12,R. Checa,3
2025-01-12,R. Eslovaca,0
2025-01-12,América del Norte,5
2025-01-12,Italia,3
2025-01-12,Austria,0
2025-01-12,Polonia,75
2025-01-12,Francia,8
2025-01-17,América del Norte,2
2025-01-17,Europa,26
2025-01-17,Gran Bretaña,17
2025-01-17,España,16
2025-01-17,América del Sur,0
2025-01-17,Polonia,47
2025-01-17,Austria,2
2025-01-17,Oceanía,0
2025-01-17,Italia,5
2025-01-17,África,0
2025-01-17,Estonia-Letonia-Lituania,10
2025-01-17,Rusia,0
2025-01-17,R. Checa,2
2025-01-17,R. Eslovaca,0
2025-01-17,Residente,9
2025-01-17,Alemania,77
2025-01-17,Francia,11
2025-01-17,Asia y Oriente Próx.,0
2025-01-18,Oceanía,0
2025-01-18,Estonia-Letonia-Lituania,24
2025-01-18,Asia y Oriente Próx.,2
2025-01-18,Alemania,25
2025-01-18,América del Norte,2
2025-01-18,España,15
2025-01-18,Gran Bretaña,2
2025-01-18,Polonia,41
2025-01-18,Francia,4
2025-01-18,África,0
2025-01-18,Italia,4
2025-01-18,Rusia,0
2025-01-18,Residente,38
2025-01-18,Europa,27
2025-01-18,R. Eslovaca,4
2025-01-18,R. Checa,2
2025-01-18,Austria,4
2025-01-18,América del Sur,0
2025-01-19,Italia,6
2025-01-19,R. Eslovaca,0
2025-01-19,Rusia,0
2025-01-19,Austria,0
2025-01-19,Polonia,74
2025-01-19,África,0
2025-01-19,América del Sur,0
2025-01-19,Alemania,30
2025-01-19,Residente,14
2025-01-19,Estonia-Letonia-Lituania,6
2025-01-19,Asia y Oriente Próx.,3
2025-01-19,R. Checa,6
2025-01-19,Europa,47
2025-01-19,Gran Bretaña,8
2025-01-19,Francia,4
2025-01-19,España,15
2025-01-19,Oceanía,0
2025-01-19,América del Norte,0
2025-01-24,América del Norte,6
2025-01-24,Austria,2
2025-01-24,Polonia,89
2025-01-24,Asia y Oriente Próx.,0
2025-01-24,América del Sur,0
2025-01-24,Estonia-Letonia-Lituania,13
2025-01-24,Residente,7
2025-01-24,Europa,40
2025-01-24,Italia,2
2025-01-24,Francia,6
2025-01-24,África,0
2025-01-24,Rusia,0
2025-01-24,R. Checa,4
2025-01-24,Oceanía,0
2025-01-24,Gran Bretaña,0
2025-01-24,España,7
2025-01-24,R. Eslovaca,0
2025-01-24,Alemania,47
2025-01-25,América del Sur,0
2025-01-25,Italia,4
2025-01-25,Austria,0
2025-01-25,Oceanía,0
2025-01-25,América del Norte,1
2025-01-25,R. Checa,3
2025-01-25,Asia y Oriente Próx.,0
2025-01-25,Alemania,46
2025-01-25,África,0
2025-01-25,Residente,31
2025-01-25,Francia,6
2025-01-25,Estonia-Letonia-Lituania,27
2025-01-25,Rusia,0
2025-01-25,Polonia,50
2025-01-25,Gran Bretaña,0
2025-01-25,España,25
2025-01-25,Europa,19
2025-01-25,R. Eslovaca,2
2025-01-26,Rusia,0
2025-01-26,España,2
2025-01-26,Asia y Oriente Próx.,0
2025-01-26,Oceanía,0
2025-01-26,R. Checa,4
2025-01-26,Gran Bretaña,20
2025-01-26,Europa,28
2025-01-26,África,0
2025-01-26,Alemania,43
2025-01-26,Residente,7
2025-01-26,Francia,6
2025-01-26,Estonia-Letonia-Lituania,5
2025-01-26,Polonia,69
2025-01-26,Austria,3
2025-01-26,América del Sur,0
2025-01-26,América del Norte,3
2025-01-26,R. Eslovaca,1
2025-01-26,Italia,9
2025-01-31,R. Checa,16
2025-01-31,África,0
2025-01-31,Asia y Oriente Próx.,1
2025-01-31,Polonia,92
2025-01-31,América del Sur,0
2025-01-31,Francia,14
2025-01-31,España,16
2025-01-31,América del Norte,0
2025-01-31,R. Eslovaca,1
2025-01-31,Estonia-Letonia-Lituania,25
2025-01-31,Oceanía,0
2025-01-31,Rusia,0
2025-01-31,Alemania,26
2025-01-31,Austria,6
2025-01-31,Gran Bretaña,5
2025-01-31,Residente,3
2025-01-31,Italia,1
2025-01-31,Europa,35
2025-02-01,R. Checa,2
2025-02-01,Austria,1
2025-02-01,R. Eslovaca,2
2025-02-01,América del Sur,0
2025-02-01,Estonia-Letonia-Lituania,10
2025-02-01,Asia y Oriente Próx.,3
2025-02-01,Europa,41
2025-02-01,Rusia,0
2025-02-01,Polonia,57
2025-02-01,Alemania,27
2025-02-01,América del Norte,0
2025-02-01,Residente,49
2025-02-01,Francia,7
2025-02-01,España,13
2025-02-01,Italia,19
2025-02-01,Gran Bretaña,1
2025-02-01,África,0
2025-02-01,Oceanía,0
2025-02-02,África,0
2025-02-02,España,4
2025-02-02,Rusia,1
2025-02-02,Residente,30
2025-02-02,Gran Bretaña,2
2025-02-02,Estonia-Letonia-Lituania,14
2025-02-02,Austria,4
2025-02-02,América del Sur,0
2025-02-02,Alemania,46
2025-02-02,América del Norte,2
2025-02-02,Polonia,80
2025-02-02,Francia,6
2025-02-02,Europa,30
2025-02-02,R. Checa,1
2025-02-02,Italia,6
2025-02-02,Oceanía,0
2025-02-02,R. Eslovaca,2
2025-02-02,Asia y Oriente Próx.,2
2025-02-07,Alemania,78
2025-02-07,Asia y Oriente Próx.,0
2025-02-07,Europa,49
2025-02-07,España,8
2025-02-07,Rusia,0
2025-02-07,África,0
2025-02-07,Italia,8
2025-02-07,América del Norte,6
2025-02-07,Austria,5
2025-02-07,Oceanía,0
2025-02-07,Residente,10
2025-02-07,Francia,12
2025-02-07,R. Checa,7
2025-02-07,R. Eslovaca,0
2025-02-07,Polonia,45
2025-02-07,América del Sur,0
2025-02-07,Gran Bretaña,5
2025-02-07,Estonia-Letonia-Lituania,9
2025-02-08,Alemania,35
2025-02-08,R. Eslovaca,0
2025-02-08,Estonia-Letonia-Lituania,7
2025-02-08,Austria,6
2025-02-08,América del Norte,4
2025-02-08,Residente,18
2025-02-08,Francia,9
2025-02-08,Asia y Oriente Próx.,0
2025-02-08,Italia,2
2025-02-08,Gran Bretaña,6
2025-02-08,América del Sur,0
2025-02-08,Polonia,132
2025-02-08,Europa,11
2025-02-08,África,0
2025-02-08,R. Checa,10
2025-02-08,Rusia,0
2025-02-08,Oceanía,0
2025-02-08,España,4
2025-02-09,España,4
2025-02-09,R. Eslovaca,2
2025-02-09,R. Checa,2
2025-02-09,Austria,2
2025-02-09,América del Norte,2
2025-02-09,Rusia,0
2025-02-09,Italia,4
2025-02-09,Asia y Oriente Próx.,0
2025-02-09,Gran Bretaña,0
2025-02-09,Alemania,41
2025-02-09,Polonia,87
2025-02-09,Residente,15
2025-02-09,Francia,12
2025-02-09,América del Sur,0
2025-02-09,Europa,46
2025-02-09,África,0
2025-02-09,Estonia-Letonia-Lituania,10
2025-02-09,Oceanía,0
2025-02-14,R. Checa,20
2025-02-14,Polonia,85
2025-02-14,Europa,20
2025-02-14,América del Sur,0
2025-02-14,Gran Bretaña,10
2025-02-14,Asia y Oriente Próx.,0
2025-02-14,Italia,0
2025-02-14,Oceanía,0
2025-02-14,América del Norte,2
2025-02-14,Estonia-Letonia-Lituania,12
2025-02-14,Austria,2
2025-02-14,Rusia,1
2025-02-14,Alemania,56
2025-02-14,África,0
2025-02-14,Francia,20
2025-02-14,Residente,16
2025-02-14,R. Eslovaca,0
2025-02-14,España,2
2025-02-15,África,0
2025-02-15,Oceanía,0
2025-02-15,R. Checa,11
2025-02-15,Polonia,88
2025-02-15,Europa,26
2025-02-15,Estonia-Letonia-Lituania,36
2025-02-15,Austria,6
2025-02-15,Francia,5
2025-02-15,Alemania,46
2025-02-15,R. Eslovaca,0
2025-02-15,América del Norte,4
2025-02-15,Italia,0
2025-02-15,España,3
2025-02-15,Residente,11
2025-02-15,Rusia,2
2025-02-15,Gran Bretaña,2
2025-02-15,América del Sur,0
2025-02-15,Asia y Oriente Próx.,0
2025-02-16,Europa,26
2025-02-16,Asia y Oriente Próx.,0
2025-02-16,Gran Bretaña,7
2025-02-16,Rusia,0
2025-02-16,Polonia,65
2025-02-16,España,12
2025-02-16,R. Checa,2
2025-02-16,Austria,11
2025-02-16,Residente,17
2025-02-16,Italia,2
2025-02-16,América del Sur,0
2025-02-16,Estonia-Letonia-Lituania,26
2025-02-16,Oceanía,0
2025-02-16,América del Norte,0
2025-02-16,Francia,34
2025-02-16,África,0
2025-02-16,R. Eslovaca,0
2025-02-16,Alemania,40
2025-02-21,América del Sur,0
2025-02-21,Oceanía,0
2025-02-21,América del Norte,0
2025-02-21,Europa,37
2025-02-21,R. Eslovaca,1
2025-02-21,Asia y Oriente Próx.,1
2025-02-21,Alemania,50
2025-02-21,Polonia,82
2025-02-21,Residente,2
2025-02-21,Gran Bretaña,5
2025-02-21,Rusia,0
2025-02-21,España,10
2025-02-21,Francia,23
2025-02-21,África,0
2025-02-21,R. Checa,0
2025-02-21,Estonia-Letonia-Lituania,2
2025-02-21,Austria,11
2025-02-21,Italia,4
2025-02-22,Oceanía,0
2025-02-22,Francia,5
2025-02-22,Estonia-Letonia-Lituania,3
2025-02-22,Austria,0
2025-02-22,Asia y Oriente Próx.,0
2025-02-22,Italia,13
2025-02-22,América del Norte,0
2025-02-22,Gran Bretaña,1
2025-02-22,Residente,5
2025-02-22,Rusia,0
2025-02-22,África,0
2025-02-22,R. Checa,12
2025-02-22,R. Eslovaca,0
2025-02-22,España,9
2025-02-22,Alemania,26
2025-02-22,Europa,16
2025-02-22,Polonia,66
2025-02-22,América del Sur,1
2025-02-23,África,0
2025-02-23,América del Sur,5
2025-02-23,América del Norte,0
2025-02-23,R. Eslovaca,9
2025-02-23,Alemania,39
2025-02-23,Estonia-Letonia-Lituania,9
2025-02-23,Residente,29
2025-02-23,Francia,11
2025-02-23,Gran Bretaña,1
2025-02-23,R. Checa,6
2025-02-23,Austria,3
2025-02-23,Polonia,100
2025-02-23,Italia,2
2025-02-23,Europa,26
2025-02-23,Asia y Oriente Próx.,0
2025-02-23,Oceanía,0
2025-02-23,Rusia,0
2025-02-23,España,1
2025-03-01,Rusia,0
2025-03-01,Gran Bretaña,8
2025-03-01,América del Norte,2
2025-03-01,Asia y Oriente Próx.,1
2025-03-01,Alemania,36
2025-03-01,España,17
2025-03-01,Estonia-Letonia-Lituania,18
2025-03-01,Residente,9
2025-03-01,Oceanía,0
2025-03-01,Italia,7
2025-03-01,América del Sur,0
2025-03-01,R. Eslovaca,5
2025-03-01,R. Checa,18
2025-03-01,Polonia,51
2025-03-01,Francia,4
2025-03-01,África,1
2025-03-01,Austria,1
2025-03-01,Europa,54
2025-03-02,R. Checa,4
2025-03-02,Asia y Oriente Próx.,8
2025-03-02,Polonia,59
2025-03-02,Gran Bretaña,2
2025-03-02,África,0
2025-03-02,Alemania,55
2025-03-02,Austria,0
2025-03-02,R. Eslovaca,0
2025-03-02,Rusia,0
2025-03-02,Residente,17
2025-03-02,Europa,26
2025-03-02,Italia,10
2025-03-02,América del Sur,0
2025-03-02,Oceanía,0
2025-03-02,América del Norte,0
2025-03-02,Francia,5
2025-03-02,Estonia-Letonia-Lituania,7
2025-03-02,España,2
2025-03-07,Asia y Oriente Próx.,6
2025-03-07,Italia,0
2025-03-07,R. Eslovaca,0
2025-03-07,Alemania,67
2025-03-07,Oceanía,1
2025-03-07,Residente,33
2025-03-07,Polonia,48
2025-03-07,Austria,1
2025-03-07,R. Checa,6
2025-03-07,Gran Bretaña,6
2025-03-07,Rusia,0
2025-03-07,Francia,3
2025-03-07,Europa,30
2025-03-07,América del Sur,1
2025-03-07,América del Norte,5
2025-03-07,Estonia-Letonia-Lituania,21
2025-03-07,África,0
2025-03-07,España,15
2025-03-15,Austria,4
2025-03-15,Residente,21
2025-03-15,Francia,13
2025-03-15,Gran Bretaña,6
2025-03-15,Oceanía,0
2025-03-15,Estonia-Letonia-Lituania,22
2025-03-15,R. Checa,0
2025-03-15,África,0
2025-03-15,España,24
2025-03-15,América del Norte,8
2025-03-15,Polonia,85
2025-03-15,América del Sur,1
2025-03-15,R. Eslovaca,0
2025-03-15,Europa,34
2025-03-15,Rusia,0
2025-03-15,Alemania,37
2025-03-15,Italia,0
2025-03-15,Asia y Oriente Próx.,3
2025-03-16,Gran Bretaña,5
2025-03-16,Estonia-Letonia-Lituania,5
2025-03-16,Francia,23
2025-03-16,Polonia,85
2025-03-16,África,0
2025-03-16,Austria,0
2025-03-16,Italia,2
2025-03-16,R. Checa,4
2025-03-16,España,6
2025-03-16,R. Eslovaca,6
2025-03-16,Europa,26
2025-03-16,Asia y Oriente Próx.,0
2025-03-16,América del Norte,2
2025-03-16,Alemania,64
2025-03-16,Rusia,0
2025-03-16,Residente,16
2025-03-16,Oceanía,0
2025-03-16,América del Sur,0
2025-03-21,América del Sur,0
2025-03-21,Europa,24
2025-03-21,Italia,1
2025-03-21,Alemania,71
2025-03-21,Francia,16
2025-03-21,España,1
2025-03-21,R. Eslovaca,0
2025-03-21,Rusia,0
2025-03-21,Austria,8
2025-03-21,Estonia-Letonia-Lituania,4
2025-03-21,Residente,9
2025-03-21,Oceanía,0
2025-03-21,América del Norte,4
2025-03-21,Polonia,81
2025-03-21,África,0
2025-03-21,R. Checa,7
2025-03-21,Asia y Oriente Próx.,0
2025-03-21,Gran Bretaña,9
2025-03-22,Europa,45
2025-03-22,España,10
2025-03-22,Estonia-Letonia-Lituania,11
2025-03-22,África,0
2025-03-22,Residente,20
2025-03-22,Oceanía,0
2025-03-22,Italia,3
2025-03-22,Alemania,33
2025-03-22,Rusia,1
2025-03-22,Asia y Oriente Próx.,0
2025-03-22,América del Norte,4
2025-03-22,América del Sur,0
2025-03-22,R. Checa,6
2025-03-22,Austria,2
2025-03-22,Polonia,64
2025-03-22,Gran Bretaña,7
2025-03-22,Francia,7
2025-03-22,R. Eslovaca,1
2025-03-23,Polonia,79
2025-03-23,Oceanía,0
2025-03-23,Estonia-Letonia-Lituania,10
2025-03-23,Francia,8
2025-03-23,Asia y Oriente Próx.,0
2025-03-23,Europa,31
2025-03-23,Alemania,42
2025-03-23,R. Checa,0
2025-03-23,Residente,7
2025-03-23,Gran Bretaña,8
2025-03-23,R. Eslovaca,1
2025-03-23,Italia,9
2025-03-23,Austria,0
2025-03-23,España,6
2025-03-23,Rusia,0
2025-03-23,América del Norte,7
2025-03-23,África,0
2025-03-23,América del Sur,0
2025-03-28,América del Sur,0
2025-03-28,Polonia,54
2025-03-28,América del Norte,3
2025-03-28,R. Checa,4
2025-03-28,Asia y Oriente Próx.,2
2025-03-28,Rusia,0
2025-03-28,Austria,6
2025-03-28,Gran Bretaña,11
2025-03-28,Residente,8
2025-03-28,Francia,9
2025-03-28,R. Eslovaca,2
2025-03-28,Oceanía,1
2025-03-28,Alemania,67
2025-03-28,España,6
2025-03-28,África,0
2025-03-28,Estonia-Letonia-Lituania,16
2025-03-28,Europa,42
2025-03-28,Italia,4
2025-03-29,América del Sur,0
2025-03-29,Rusia,3
2025-03-29,España,12
2025-03-29,Asia y Oriente Próx.,0
2025-03-29,Gran Bretaña,6
2025-03-29,Europa,11
2025-03-29,América del Norte,0
2025-03-29,R. Eslovaca,0
2025-03-29,Alemania,63
2025-03-29,Austria,8
2025-03-29,África,0
2025-03-29,Francia,2
2025-03-29,Residente,18
2025-03-29,Estonia-Letonia-Lituania,7
2025-03-29,Italia,10
2025-03-29,Polonia,60
2025-03-29,Oceanía,0
2025-03-29,R. Checa,0
2025-03-30,América del Sur,0
2025-03-30,Estonia-Letonia-Lituania,16
2025-03-30,América del Norte,0
2025-03-30,África,0
2025-03-30,España,16
2025-03-30,Alemania,33
2025-03-30,Residente,28
2025-03-30,Italia,2
2025-03-30,Oceanía,0
2025-03-30,Europa,32
2025-03-30,Gran Bretaña,4
2025-03-30,Austria,2
2025-03-30,Polonia,40
2025-03-30,R. Checa,2
2025-03-30,Francia,11
2025-03-30,Rusia,0
2025-03-30,Asia y Oriente Próx.,0
2025-03-30,R. Eslovaca,0
2025-04-05,R. Eslovaca,0
2025-04-05,Residente,37
2025-04-05,Rusia,0
2025-04-05,Italia,2
2025-04-05,América del Norte,6
2025-04-05,España,15
2025-04-05,R. Checa,4
2025-04-05,Alemania,36
2025-04-05,África,0
2025-04-05,Asia y Oriente Próx.,0
2025-04-05,Oceanía,0
2025-04-05,Francia,10
2025-04-05,Estonia-Letonia-Lituania,12
2025-04-05,América del Sur,0
2025-04-05,Polonia,34
2025-04-05,Europa,17
2025-04-05,Gran Bretaña,4
2025-04-05,Austria,5
2025-04-06,África,0
2025-04-06,Asia y Oriente Próx.,0
2025-04-06,Polonia,43
2025-04-06,Europa,24
2025-04-06,Residente,25
2025-04-06,Estonia-Letonia-Lituania,6
2025-04-06,R. Checa,6
2025-04-06,Italia,0
2025-04-06,España,12
2025-04-06,Oceanía,0
2025-04-06,R. Eslovaca,0
2025-04-06,Rusia,2
2025-04-06,Austria,5
2025-04-06,América del Sur,0
2025-04-06,Alemania,68
2025-04-06,Francia,26
2025-04-06,Gran Bretaña,2
2025-04-06,América del Norte,2
2025-04-13,R. Eslovaca,1
2025-04-13,América del Norte,0
2025-04-13,Residente,28
2025-04-13,Francia,21
2025-04-13,Estonia-Letonia-Lituania,20
2025-04-13,Europa,21
2025-04-13,Italia,6
2025-04-13,Polonia,45
2025-04-13,Alemania,87
2025-04-13,Austria,6
2025-04-13,Oceanía,4
2025-04-13,África,0
2025-04-13,España,22
2025-04-13,Gran Bretaña,3
2025-04-13,América del Sur,0
2025-04-13,R. Checa,0
2025-04-13,Rusia,0
2025-04-13,Asia y Oriente Próx.,0
2025-04-18,Francia,14
2025-04-18,Gran Bretaña,2
2025-04-18,Alemania,65
2025-04-18,Asia y Oriente Próx.,0
2025-04-18,Austria,7
2025-04-18,América del Sur,0
2025-04-18,España,27
2025-04-18,África,0
2025-04-18,Polonia,20
2025-04-18,Europa,28
2025-04-18,Italia,3
2025-04-18,Oceanía,0
2025-04-18,Estonia-Letonia-Lituania,6
2025-04-18,Rusia,0
2025-04-18,R. Eslovaca,4
2025-04-18,América del Norte,4
2025-04-18,R. Checa,11
2025-04-18,Residente,33
2025-04-19,Francia,8
2025-04-19,Gran Bretaña,17
2025-04-19,Europa,13
2025-04-19,R. Checa,17
2025-04-19,Asia y Oriente Próx.,0
2025-04-19,Austria,2
2025-04-19,Alemania,52
2025-04-19,Residente,10
2025-04-19,América del Sur,0
2025-04-19,Rusia,0
2025-04-19,España,15
2025-04-19,África,0
2025-04-19,R. Eslovaca,0
2025-04-19,Oceanía,0
2025-04-19,Estonia-Letonia-Lituania,5
2025-04-19,América del Norte,4
2025-04-19,Italia,2
2025-04-19,Polonia,18
2025-04-20,Austria,2
2025-04-20,Europa,14
2025-04-20,Estonia-Letonia-Lituania,2
2025-04-20,Alemania,55
2025-04-20,Francia,22
2025-04-20,Asia y Oriente Próx.,0
2025-04-20,Rusia,1
2025-04-20,España,36
2025-04-20,África,0
2025-04-20,Polonia,35
2025-04-20,América del Norte,4
2025-04-20,R. Eslovaca,2
2025-04-20,Residente,20
2025-04-20,R. Checa,4
2025-04-20,América del Sur,0
2025-04-20,Gran Bretaña,9
2025-04-20,Oceanía,0
2025-04-20,Italia,4
2025-04-25,Polonia,23
2025-04-25,Austria,2
2025-04-25,Rusia,0
2025-04-25,R. Eslovaca,3
2025-04-25,Gran Bretaña,7
2025-04-25,América del Sur,0
2025-04-25,R. Checa,5
2025-04-25,Francia,6
2025-04-25,Residente,12
2025-04-25,América del Norte,0
2025-04-25,Italia,16
2025-04-25,Europa,38
2025-04-25,España,3
2025-04-25,Asia y Oriente Próx.,0
2025-04-25,África,0
2025-04-25,Oceanía,0
2025-04-25,Estonia-Letonia-Lituania,26
2025-04-25,Alemania,40
2025-04-26,España,15
2025-04-26,América del Sur,0
2025-04-26,Oceanía,0
2025-04-26,Gran Bretaña,6
2025-04-26,R. Eslovaca,0
2025-04-26,Alemania,37
2025-04-26,Francia,9
2025-04-26,Rusia,0
2025-04-26,Asia y Oriente Próx.,1
2025-04-26,Austria,0
2025-04-26,Italia,0
2025-04-26,América del Norte,4
2025-04-26,Residente,21
2025-04-26,Polonia,25
2025-04-26,Europa,17
2025-04-26,R. Checa,3
2025-04-26,Estonia-Letonia-Lituania,3
2025-04-26,África,0
2025-04-27,Francia,10
2025-04-27,América del Norte,1
2025-04-27,Asia y Oriente Próx.,0
2025-04-27,R. Checa,1
2025-04-27,África,0
2025-04-27,Austria,5
2025-04-27,España,9
2025-04-27,Rusia,3
2025-04-27,Italia,11
2025-04-27,Alemania,29
2025-04-27,América del Sur,0
2025-04-27,R. Eslovaca,0
2025-04-27,Residente,12
2025-04-27,Gran Bretaña,2
2025-04-27,Europa,29
2025-04-27,Polonia,54
2025-04-27,Oceanía,0
2025-04-27,Estonia-Letonia-Lituania,4
2025-05-02,Francia,15
2025-05-02,Polonia,52
2025-05-02,Italia,8
2025-05-02,Oceanía,0
2025-05-02,Asia y Oriente Próx.,0
2025-05-02,Gran Bretaña,2
2025-05-02,Estonia-Letonia-Lituania,0
2025-05-02,Rusia,0
2025-05-02,Residente,29
2025-05-02,R. Eslovaca,7
2025-05-02,España,13
2025-05-02,R. Checa,2
2025-05-02,Europa,38
2025-05-02,Austria,2
2025-05-02,Alemania,28
2025-05-02,África,0
2025-05-02,América del Norte,1
2025-05-02,América del Sur,0
2025-05-03,Alemania,9
2025-05-03,Francia,3
2025-05-03,Europa,29
2025-05-03,Polonia,44
2025-05-03,Italia,2
2025-05-03,Residente,17
2025-05-03,América del Sur,0
2025-05-03,R. Eslovaca,7
2025-05-03,Estonia-Letonia-Lituania,6
2025-05-03,Oceanía,0
2025-05-03,Gran Bretaña,3
2025-05-03,África,0
2025-05-03,Austria,0
2025-05-03,Asia y Oriente Próx.,0
2025-05-03,España,0
2025-05-03,R. Checa,4
2025-05-03,Rusia,0
2025-05-03,América del Norte,2
2025-05-04,Residente,19
2025-05-04,África,0
2025-05-04,Europa,16
2025-05-04,Austria,0
2025-05-04,Polonia,41
2025-05-04,Italia,6
2025-05-04,América del Norte,0
2025-05-04,España,6
2025-05-04,Asia y Oriente Próx.,0
2025-05-04,Oceanía,0
2025-05-04,R. Eslovaca,0
2025-05-04,Alemania,30
2025-05-04,Gran Bretaña,5
2025-05-04,América del Sur,0
2025-05-04,Rusia,0
2025-05-04,R. Checa,0
2025-05-04,Francia,7
2025-05-04,Estonia-Letonia-Lituania,2
2025-05-09,Gran Bretaña,4
2025-05-09,Italia,4
2025-05-09,África,0
2025-05-09,Francia,12
2025-05-09,España,5
2025-05-09,América del Sur,0
2025-05-09,Polonia,49
2025-05-09,Europa,12
2025-05-09,R. Eslovaca,0
2025-05-09,Alemania,26
2025-05-09,Residente,4
2025-05-09,América del Norte,0
2025-05-09,Oceanía,0
2025-05-09,Estonia-Letonia-Lituania,4
2025-05-09,Austria,0
2025-05-09,Asia y Oriente Próx.,0
2025-05-09,Rusia,0
2025-05-09,R. Checa,18
2025-05-10,América del Norte,1
2025-05-10,R. Eslovaca,0
2025-05-10,R. Checa,4
2025-05-10,Alemania,16
2025-05-10,África,0
2025-05-10,Francia,10
2025-05-10,Italia,0
2025-05-10,Gran Bretaña,0
2025-05-10,Polonia,49
2025-05-10,Asia y Oriente Próx.,0
2025-05-10,Oceanía,0
2025-05-10,España,4
2025-05-10,Rusia,1
2025-05-10,Estonia-Letonia-Lituania,0
2025-05-10,Residente,20
2025-05-10,América del Sur,0
2025-05-10,Europa,7
2025-05-10,Austria,0
2025-05-11,América del Norte,2
2025-05-11,Austria,2
2025-05-11,R. Eslovaca,0
2025-05-11,R. Checa,10
2025-05-11,Residente,12
2025-05-11,España,2
2025-05-11,Asia y Oriente Próx.,0
2025-05-11,Polonia,28
2025-05-11,Oceanía,0
2025-05-11,Estonia-Letonia-Lituania,5
2025-05-11,Alemania,6
2025-05-11,Rusia,0
2025-05-11,Europa,11
2025-05-11,Francia,9
2025-05-11,Gran Bretaña,1
2025-05-11,América del Sur,0
2025-05-11,África,0
2025-05-11,Italia,3
2025-05-15,Oceanía,0
2025-05-15,América del Sur,0
2025-05-15,América del Norte,1
2025-05-15,Asia y Oriente Próx.,0
2025-05-15,España,4
2025-05-15,Europa,11
2025-05-15,Austria,0
2025-05-15,África,0
2025-05-15,Alemania,9
2025-05-15,Estonia-Letonia-Lituania,0
2025-05-15,R. Checa,2
2025-05-15,Gran Bretaña,0
2025-05-15,Francia,4
2025-05-15,Residente,2
2025-05-15,Italia,8
2025-05-15,Rusia,0
2025-05-15,Polonia,25
2025-05-15,R. Eslovaca,0
2025-05-16,Asia y Oriente Próx.,2
2025-05-16,Francia,5
2025-05-16,América del Norte,1
2025-05-16,África,0
2025-05-16,América del Sur,0
2025-05-16,Estonia-Letonia-Lituania,6
2025-05-16,Oceanía,0
2025-05-16,Italia,2
2025-05-16,Gran Bretaña,2
2025-05-16,Europa,18
2025-05-16,Austria,5
2025-05-16,Rusia,0
2025-05-16,Alemania,13
2025-05-16,R. Eslovaca,1
2025-05-16,Polonia,36
2025-05-16,España,10
2025-05-16,R. Checa,34
2025-05-16,Residente,7
2025-05-18,Oceanía,0
2025-05-18,R. Checa,6
2025-05-18,América del Sur,0
2025-05-18,Italia,11
2025-05-18,Asia y Oriente Próx.,2
